latitude,longitude,geometry,Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
37.77412921,-122.4300282,Point,8/23/07 14:00,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Thursday,NORTHERN,NONE,600 Block of OAK ST,-122.4300282,37.77412921
37.78520719,-122.4066906,Point,8/9/13 17:30,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,JUVENILE ADMONISHED,800 Block of MARKET ST,-122.4066906,37.78520719
37.76557148,-122.4242961,Point,10/6/13 16:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,300 Block of GUERRERO ST,-122.4242961,37.76557148
37.77951403,-122.4135641,Point,1/12/05 23:05,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,SOUTHERN,NONE,1100 Block of MARKET ST,-122.4135641,37.77951403
37.73795008,-122.4218988,Point,1/29/12 3:43,SEX OFFENSES FORCIBLE,"SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Sunday,INGLESIDE,UNFOUNDED,100 Block of APPLETON AV,-122.4218988,37.73795008
37.77706723,-122.4365076,Point,8/11/12 0:05,NON-CRIMINAL,FOUND PROPERTY,Saturday,PARK,NONE,SCOTT ST / FULTON ST,-122.4365076,37.77706723
37.74677552,-122.4191235,Point,1/21/13 1:19,OTHER OFFENSES,RESISTING ARREST,Monday,INGLESIDE,"ARREST, BOOKED",MISSION ST / PRECITA AV,-122.4191235,37.74677552
37.73277054,-122.4103997,Point,8/12/12 10:55,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,BAYVIEW,NONE,200 Block of GAVEN ST,-122.4103997,37.73277054
37.78175113,-122.4110714,Point,2/9/07 16:27,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.4110714,37.78175113
37.78961882,-122.4204973,Point,7/16/06 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,POLK ST / PINE ST,-122.4204973,37.78961882
37.7162578,-122.4752851,Point,10/15/03 7:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,TARAVAL,NONE,200 Block of FONT BL,-122.4752851,37.7162578
37.78195365,-122.4100416,Point,5/16/12 14:20,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Wednesday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4100416,37.78195365
37.75288514,-122.5059475,Point,1/26/03 19:36,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,TARAVAL,NONE,3900 Block of NORIEGA ST,-122.5059475,37.75288514
37.78832354,-122.411857,Point,3/20/14 15:30,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,CENTRAL,NONE,600 Block of TAYLOR ST,-122.411857,37.78832354
37.78838668,-122.4151869,Point,8/8/09 17:15,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,CENTRAL,NONE,SUTTER ST / LEAVENWORTH ST,-122.4151869,37.78838668
37.75885065,-122.3942976,Point,3/22/09 13:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,BAYVIEW,NONE,500 Block of MISSISSIPPI ST,-122.3942976,37.75885065
37.73882143,-122.4856038,Point,1/9/12 14:45,MISSING PERSON,MISSING JUVENILE,Monday,TARAVAL,LOCATED,1800 Block of VICENTE ST,-122.4856038,37.73882143
37.78321452,-122.4107688,Point,11/12/13 15:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.4107688,37.78321452
37.76023408,-122.4192082,Point,9/6/08 19:30,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,MISSION,"ARREST, CITED",MISSION ST / 19TH ST,-122.4192082,37.76023408
37.80066386,-122.4286408,Point,12/17/06 3:23,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,NORTHERN,NONE,1600 Block of LOMBARD ST,-122.4286408,37.80066386
37.8096707,-122.3655654,Point,2/26/06 19:35,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,PSYCHOPATHIC CASE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
37.79948807,-122.409017,Point,7/28/11 19:32,NON-CRIMINAL,FOUND PROPERTY,Thursday,CENTRAL,NONE,COLUMBUS AV / STOCKTON ST,-122.409017,37.79948807
37.78275026,-122.4687053,Point,8/30/04 0:30,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,RICHMOND,NONE,CLEMENT ST / 10TH AV,-122.4687053,37.78275026
37.77037043,-122.4445243,Point,11/16/05 23:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,PARK,NONE,1300 Block of HAIGHT ST,-122.4445243,37.77037043
37.73534513,-122.3967329,Point,5/31/03 16:00,MISSING PERSON,MISSING JUVENILE,Saturday,BAYVIEW,LOCATED,100 Block of BRIDGEVIEW DR,-122.3967329,37.73534513
37.78152627,-122.4095043,Point,11/30/11 5:00,ASSAULT,STALKING,Wednesday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4095043,37.78152627
37.786898,-122.3887844,Point,12/28/13 14:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,MAIN ST / BRYANT ST,-122.3887844,37.786898
37.77157858,-122.4112792,Point,4/2/15 22:30,OTHER OFFENSES,CONSPIRACY,Thursday,SOUTHERN,"ARREST, BOOKED",10TH ST / HARRISON ST,-122.4112792,37.77157858
37.76952307,-122.4122827,Point,11/10/03 18:55,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Monday,SOUTHERN,"ARREST, CITED",0 Block of 13TH ST,-122.4122827,37.76952307
37.77410162,-122.4410862,Point,9/5/14 11:20,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Friday,PARK,NONE,300 Block of BAKER ST,-122.4410862,37.77410162
37.78211985,-122.4156697,Point,11/26/07 21:14,ROBBERY,"ROBBERY, BODILY FORCE",Monday,TENDERLOIN,NONE,100 Block of HYDE ST,-122.4156697,37.78211985
37.77989123,-122.4218931,Point,4/5/10 9:30,NON-CRIMINAL,LOST PROPERTY,Monday,NORTHERN,NONE,MCALLISTER ST / FRANKLIN ST,-122.4218931,37.77989123
37.78008594,-122.3975017,Point,11/4/10 19:21,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,500 Block of BRYANT ST,-122.3975017,37.78008594
37.71786812,-122.4727117,Point,8/10/06 12:00,ASSAULT,ASSAULT,Thursday,TARAVAL,NONE,1100 Block of JUNIPERO SERRA BL,-122.4727117,37.71786812
37.72569336,-122.4522897,Point,9/19/05 11:37,ASSAULT,BATTERY,Monday,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336
37.76175972,-122.4351501,Point,6/3/11 2:15,MISSING PERSON,FOUND PERSON,Friday,MISSION,LOCATED,400 Block of CASTRO ST,-122.4351501,37.76175972
37.78698496,-122.4191263,Point,5/17/13 23:00,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Friday,NORTHERN,NONE,1000 Block of POST ST,-122.4191263,37.78698496
37.77883232,-122.4156425,Point,1/21/13 7:23,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Monday,TENDERLOIN,"ARREST, BOOKED",0 Block of GROVE ST,-122.4156425,37.77883232
37.78516709,-122.417904,Point,3/23/06 23:44,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,NORTHERN,NONE,LARKIN ST / OFARRELL ST,-122.417904,37.78516709
37.77683491,-122.410733,Point,10/18/03 10:36,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,SOUTHERN,PSYCHOPATHIC CASE,1100 Block of HOWARD ST,-122.410733,37.77683491
37.78710945,-122.4064279,Point,5/18/03 14:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.4064279,37.78710945
37.71486027,-122.4542979,Point,1/10/14 20:45,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Friday,TARAVAL,NONE,0 Block of LOBOS ST,-122.4542979,37.71486027
37.75808998,-122.4280517,Point,9/10/10 2:30,ASSAULT,"CIVIL RIGHTS, INCL. INJURY, THREAT, OR DAMAGE (HATE CRIMES)",Friday,MISSION,NONE,20TH ST / CHURCH ST,-122.4280517,37.75808998
37.77541657,-122.4344851,Point,1/15/12 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,HAYES ST / PIERCE ST,-122.4344851,37.77541657
37.77623104,-122.4147143,Point,7/23/04 15:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,MISSION ST / 9TH ST,-122.4147143,37.77623104
37.78165428,-122.4155082,Point,10/30/06 19:20,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Monday,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428
37.78047775,-122.4125153,Point,8/5/09 12:05,WARRANTS,WARRANT ARREST,Wednesday,SOUTHERN,"ARREST, BOOKED",MARKET ST / 7TH ST,-122.4125153,37.78047775
37.71314788,-122.4547796,Point,6/18/06 14:30,NON-CRIMINAL,FOUND PROPERTY,Sunday,TARAVAL,NONE,0 Block of BROAD ST,-122.4547796,37.71314788
37.77303684,-122.4219442,Point,5/14/09 10:13,NON-CRIMINAL,COURTESY REPORT,Thursday,NORTHERN,NONE,HAIGHT ST / GOUGH ST,-122.4219442,37.77303684
37.80614209,-122.4170818,Point,5/9/10 0:54,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,CENTRAL,"ARREST, BOOKED",JONES ST / NORTHPOINT ST,-122.4170818,37.80614209
37.72891927,-122.4309516,Point,5/3/10 23:23,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,Monday,INGLESIDE,"ARREST, BOOKED",4200 Block of MISSION ST,-122.4309516,37.72891927
37.78717856,-122.4242301,Point,9/5/13 11:00,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Thursday,NORTHERN,NONE,1400 Block of SUTTER ST,-122.4242301,37.78717856
37.71277361,-122.4104608,Point,4/4/07 21:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,INGLESIDE,NONE,0 Block of SCHWERIN ST,-122.4104608,37.71277361
37.74864512,-122.4760317,Point,10/21/11 21:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,QUINTARA ST / 19TH AV,-122.4760317,37.74864512
37.78248696,-122.447335,Point,3/20/04 14:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,RICHMOND,NONE,0 Block of MASONIC AV,-122.447335,37.78248696
37.72818781,-122.4192046,Point,7/15/10 17:54,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Thursday,INGLESIDE,NONE,200 Block of CAMBRIDGE ST,-122.4192046,37.72818781
37.78113406,-122.4090112,Point,5/21/10 8:07,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406
37.71429379,-122.4643991,Point,11/4/07 13:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,HEAD ST / RANDOLPH ST,-122.4643991,37.71429379
37.75883121,-122.4157813,Point,5/27/04 23:05,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Thursday,MISSION,"ARREST, BOOKED",20TH ST / SHOTWELL ST,-122.4157813,37.75883121
37.78605185,-122.4298144,Point,4/8/10 3:18,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,NORTHERN,"ARREST, CITED",1700 Block of BUCHANAN ST,-122.4298144,37.78605185
37.76924706,-122.4269556,Point,7/19/04 9:30,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,MISSION,"ARREST, CITED",2000 Block of MARKET ST,-122.4269556,37.76924706
37.7538382,-122.4185967,Point,3/31/09 1:59,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,MISSION,PSYCHOPATHIC CASE,23RD ST / MISSION ST,-122.4185967,37.7538382
37.78440118,-122.4075459,Point,1/10/05 11:00,NON-CRIMINAL,LOST PROPERTY,Monday,SOUTHERN,NONE,MARKET ST / POWELL ST,-122.4075459,37.78440118
37.73544801,-122.4696625,Point,1/7/13 8:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,TARAVAL,NONE,0 Block of SANFERNANDO WY,-122.4696625,37.73544801
37.80229158,-122.4024055,Point,10/22/10 0:01,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Friday,CENTRAL,NONE,100 Block of FILBERT ST,-122.4024055,37.80229158
37.78915877,-122.4161992,Point,5/2/07 22:18,DISORDERLY CONDUCT,DISTURBING THE PEACE,Wednesday,CENTRAL,NONE,1100 Block of BUSH ST,-122.4161992,37.78915877
37.77499457,-122.4209794,Point,10/31/12 22:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,NORTHERN,NONE,0 Block of FRANKLIN ST,-122.4209794,37.77499457
37.75972614,-122.4213199,Point,7/13/07 18:37,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Friday,MISSION,"ARREST, BOOKED",800 Block of VALENCIA ST,-122.4213199,37.75972614
37.78811872,-122.4244201,Point,10/30/13 7:05,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS W/PRIORS,Wednesday,NORTHERN,"ARREST, BOOKED",1600 Block of BUSH ST,-122.4244201,37.78811872
37.75543719,-122.4187487,Point,6/30/06 23:30,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Friday,MISSION,NONE,MISSION ST / 22ND ST,-122.4187487,37.75543719
37.73038971,-122.4334219,Point,2/6/09 16:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,INGLESIDE,PSYCHOPATHIC CASE,200 Block of CAYUGA AV,-122.4334219,37.73038971
37.77822448,-122.4112057,Point,10/30/06 21:00,ROBBERY,"ROBBERY, BODILY FORCE",Monday,SOUTHERN,NONE,600 Block of MINNA ST,-122.4112057,37.77822448
37.7389681,-122.407479,Point,5/29/08 11:41,NON-CRIMINAL,FOUND PROPERTY,Thursday,BAYVIEW,NOT PROSECUTED,0 Block of HILTON ST,-122.407479,37.7389681
37.78196082,-122.4206419,Point,2/19/07 10:45,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,NORTHERN,"ARREST, CITED",TURK ST / VANNESS AV,-122.4206419,37.78196082
37.73812636,-122.4033402,Point,2/22/14 17:50,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Saturday,BAYVIEW,NONE,2200 Block of SHAFTER AV,-122.4033402,37.73812636
37.7711962,-122.4132875,Point,3/22/09 0:10,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,300 Block of 11TH ST,-122.4132875,37.7711962
37.74529837,-122.4268238,Point,2/3/09 17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,INGLESIDE,UNFOUNDED,CHURCH ST / 28TH ST,-122.4268238,37.74529837
37.75358855,-122.4091361,Point,12/27/08 4:15,MISSING PERSON,MISSING ADULT,Saturday,MISSION,LOCATED,2500 Block of BRYANT ST,-122.4091361,37.75358855
37.75855398,-122.4194417,Point,1/14/07 10:51,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,MISSION,"ARREST, BOOKED",3500 Block of 20TH ST,-122.4194417,37.75855398
37.73080661,-122.375513,Point,9/19/05 20:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375513,37.73080661
37.80310898,-122.4143543,Point,6/2/06 23:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,CENTRAL,NONE,900 Block of COLUMBUS AV,-122.4143543,37.80310898
37.79850835,-122.4097917,Point,5/4/08 5:00,NON-CRIMINAL,AIDED CASE,Sunday,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835
37.78675801,-122.4359529,Point,10/28/14 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,RICHMOND,NONE,2300 Block of BUSH ST,-122.4359529,37.78675801
37.77542071,-122.4034048,Point,2/8/04 16:00,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
37.73233125,-122.3783923,Point,6/26/13 2:01,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,BAYVIEW,"ARREST, BOOKED",0 Block of HARBOR RD,-122.3783923,37.73233125
37.80061562,-122.4105346,Point,8/21/13 19:30,NON-CRIMINAL,LOST PROPERTY,Wednesday,CENTRAL,NONE,600 Block of COLUMBUS AV,-122.4105346,37.80061562
37.78175288,-122.422277,Point,8/20/09 2:29,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / TURK ST,-122.422277,37.78175288
37.76004426,-122.470878,Point,2/11/07 22:50,OTHER OFFENSES,PAROLE VIOLATION,Sunday,TARAVAL,"ARREST, BOOKED",900 Block of KIRKHAM ST,-122.470878,37.76004426
37.76904174,-122.4506825,Point,4/20/14 11:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,PARK,NONE,600 Block of COLE ST,-122.4506825,37.76904174
37.78424392,-122.4328992,Point,10/3/11 14:41,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,NORTHERN,PSYCHOPATHIC CASE,1700 Block of GEARY BL,-122.4328992,37.78424392
37.7302697,-122.4296149,Point,4/17/04 15:05,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,INGLESIDE,NONE,4100 Block of MISSION ST,-122.4296149,37.7302697
37.78615172,-122.4105309,Point,1/29/05 14:00,VEHICLE THEFT,"VEHICLE, RECOVERED, OTHER VEHICLE",Saturday,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.4105309,37.78615172
37.74091155,-122.4214483,Point,5/20/12 19:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,300 Block of COLERIDGE ST,-122.4214483,37.74091155
37.7831499,-122.4183602,Point,4/5/12 12:15,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,NORTHERN,NONE,600 Block of EDDY ST,-122.4183602,37.7831499
37.76920419,-122.4494813,Point,12/10/14 9:05,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,PARK,"ARREST, CITED",0 Block of BELVEDERE ST,-122.4494813,37.76920419
37.79808223,-122.4281182,Point,5/15/07 18:00,ARSON,ARSON,Tuesday,NORTHERN,NONE,1700 Block of UNION ST,-122.4281182,37.79808223
37.75710058,-122.4178126,Point,4/16/14 2:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,MISSION,NONE,21ST ST / CAPP ST,-122.4178126,37.75710058
37.80155611,-122.422904,Point,4/4/08 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,LOMBARD ST / POLK ST,-122.422904,37.80155611
37.76062201,-122.4258422,Point,4/17/14 4:17,WEAPON LAWS,POSSESSION OF AIR GUN,Thursday,MISSION,"ARREST, BOOKED",500 Block of DOLORES ST,-122.4258422,37.76062201
37.78434785,-122.4093131,Point,6/2/13 22:39,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,TENDERLOIN,PSYCHOPATHIC CASE,MASON ST / EDDY ST,-122.4093131,37.78434785
37.73636936,-122.4999386,Point,8/10/05 9:35,NON-CRIMINAL,FOUND PROPERTY,Wednesday,TARAVAL,UNFOUNDED,42ND AV / WAWONA ST,-122.4999386,37.73636936
37.76646635,-122.4232829,Point,2/24/11 23:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,ALBION ST / 15TH ST,-122.4232829,37.76646635
37.77871926,-122.4147438,Point,9/5/14 22:45,NON-CRIMINAL,LOST PROPERTY,Friday,TENDERLOIN,NONE,8TH ST / MARKET ST,-122.4147438,37.77871926
37.76443578,-122.4783256,Point,6/10/14 20:45,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,TARAVAL,NONE,1200 Block of 20TH AV,-122.4783256,37.76443578
37.7711962,-122.4132875,Point,8/12/07 0:40,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Sunday,SOUTHERN,"ARREST, CITED",300 Block of 11TH ST,-122.4132875,37.7711962
37.79387977,-122.4021643,Point,3/8/14 22:04,OTHER OFFENSES,"PERMIT VIOLATION, POLICE (GENERAL)",Saturday,CENTRAL,"ARREST, CITED",SACRAMENTO ST / LEIDESDORFF ST,-122.4021643,37.79387977
37.80558053,-122.4101507,Point,3/20/09 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,2100 Block of STOCKTON ST,-122.4101507,37.80558053
37.78666701,-122.4207538,Point,5/31/05 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,NORTHERN,NONE,1100 Block of POST ST,-122.4207538,37.78666701
37.78215342,-122.4601362,Point,6/14/03 18:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,RICHMOND,NONE,300 Block of 2ND AV,-122.4601362,37.78215342
37.78793753,-122.4032698,Point,7/26/03 21:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,0 Block of GEARY ST,-122.4032698,37.78793753
37.76612595,-122.422073,Point,7/25/11 16:00,MISSING PERSON,MISSING JUVENILE,Monday,MISSION,LOCATED,400 Block of VALENCIA ST,-122.422073,37.76612595
37.76091062,-122.4355732,Point,12/28/12 23:07,ASSAULT,BATTERY,Friday,MISSION,NONE,4100 Block of 18TH ST,-122.4355732,37.76091062
37.76256912,-122.4780561,Point,2/9/14 15:00,ASSAULT,THREATS AGAINST LIFE,Sunday,TARAVAL,COMPLAINANT REFUSES TO PROSECUTE,1300 Block of 20TH AV,-122.4780561,37.76256912
37.78113286,-122.4052989,Point,10/29/09 13:41,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,SOUTHERN,NONE,900 Block of HOWARD ST,-122.4052989,37.78113286
37.78429738,-122.4101571,Point,11/21/10 21:30,KIDNAPPING,FALSE IMPRISONMENT,Sunday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101571,37.78429738
37.78614939,-122.4172733,Point,6/14/13 22:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,800 Block of GEARY ST,-122.4172733,37.78614939
37.73817357,-122.3998528,Point,2/23/07 14:10,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,BAYVIEW,"ARREST, BOOKED",2100 Block of QUESADA AV,-122.3998528,37.73817357
37.78717353,-122.4176413,Point,3/17/08 22:45,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Monday,CENTRAL,"ARREST, BOOKED",900 Block of POST ST,-122.4176413,37.78717353
37.78061488,-122.4165778,Point,10/2/14 6:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.4165778,37.78061488
37.74728858,-122.4329081,Point,7/28/05 8:40,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,4100 Block of CESAR CHAVEZ ST,-122.4329081,37.74728858
37.78502266,-122.4119876,Point,4/4/14 11:20,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Friday,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.4119876,37.78502266
37.78400302,-122.397071,Point,8/14/10 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,UNFOUNDED,100 Block of HAWTHORNE ST,-122.397071,37.78400302
37.77549701,-122.4622834,Point,11/2/08 8:33,ASSAULT,BATTERY,Sunday,RICHMOND,NONE,300 Block of CABRILLO ST,-122.4622834,37.77549701
37.73535382,-122.3803823,Point,7/24/04 2:27,WARRANTS,WARRANT ARREST,Saturday,BAYVIEW,"ARREST, BOOKED",100 Block of WESTPOINT RD,-122.3803823,37.73535382
37.78735949,-122.408231,Point,9/21/12 16:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,CENTRAL,NONE,GEARY ST / POWELL ST,-122.408231,37.78735949
37.78572819,-122.3891136,Point,4/18/06 17:45,ASSAULT,BATTERY,Tuesday,SOUTHERN,NONE,500 Block of BEALE ST,-122.3891136,37.78572819
37.7757342,-122.4286662,Point,3/8/15 7:40,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,NORTHERN,"ARREST, BOOKED",600 Block of LINDEN ST,-122.4286662,37.7757342
37.78628053,-122.4549231,Point,3/8/14 13:40,NON-CRIMINAL,LOST PROPERTY,Saturday,RICHMOND,NONE,3600 Block of CALIFORNIA ST,-122.4549231,37.78628053
37.78269112,-122.4095367,Point,9/19/03 15:13,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4095367,37.78269112
37.80247825,-122.419639,Point,9/7/11 16:30,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,CENTRAL,NONE,2300 Block of HYDE ST,-122.419639,37.80247825
37.7285021,-122.4524415,Point,12/3/11 3:13,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,INGLESIDE,"ARREST, CITED",JUDSON AV / PHELAN AV,-122.4524415,37.7285021
37.77026184,-122.4154142,Point,6/5/10 11:50,WEAPON LAWS,"WEAPON, DEADLY, EXHIBITING TO RESIST ARREST",Saturday,SOUTHERN,NONE,1600 Block of FOLSOM ST,-122.4154142,37.77026184
37.77973763,-122.407163,Point,11/26/13 13:39,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Tuesday,SOUTHERN,NONE,6TH ST / HOWARD ST,-122.407163,37.77973763
37.78225009,-122.4112686,Point,2/4/14 12:59,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Tuesday,TENDERLOIN,"ARREST, BOOKED",0 Block of GOLDEN GATE AV,-122.4112686,37.78225009
37.79185366,-122.4158101,Point,9/4/12 22:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,1100 Block of LEAVENWORTH ST,-122.4158101,37.79185366
37.72360001,-122.458709,Point,2/4/04 10:30,WARRANTS,WARRANT ARREST,Wednesday,TARAVAL,"ARREST, BOOKED",0 Block of DE MONTFORT AV,-122.458709,37.72360001
37.79938312,-122.402423,Point,3/20/04 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,SANSOME ST / VALLEJO ST,-122.402423,37.79938312
37.77850452,-122.405619,Point,9/6/09 3:08,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,SOUTHERN,NONE,6TH ST / FOLSOM ST,-122.405619,37.77850452
